# x(i)     phi(i)          |phi(i)|**2   p_classical(i)    vpot(i)
  2.385  0.93941195E-01  0.88249482E-02  0.00000000E+00    2.844113
  2.390  0.93591537E-01  0.87593758E-02  0.00000000E+00    2.856050
  2.395  0.93252928E-01  0.86961085E-02  0.00000000E+00    2.868012
  2.400  0.92925383E-01  0.86351267E-02  0.00000000E+00    2.880000
  2.405  0.92608919E-01  0.85764119E-02  0.00000000E+00    2.892013
  2.410  0.92303554E-01  0.85199462E-02  0.00000000E+00    2.904050
  2.415  0.92009308E-01  0.84657128E-02  0.00000000E+00    2.916113
  2.420  0.91726200E-01  0.84136958E-02  0.00000000E+00    2.928200
  2.425  0.91454252E-01  0.83638801E-02  0.00000000E+00    2.940313
  2.430  0.91193485E-01  0.83162516E-02  0.00000000E+00    2.952450
  2.435  0.90943923E-01  0.82707971E-02  0.00000000E+00    2.964613
  2.440  0.90705591E-01  0.82275042E-02  0.00000000E+00    2.976800
  2.445  0.90478515E-01  0.81863616E-02  0.00000000E+00    2.989012
  2.450  0.90262721E-01  0.81473588E-02  0.00000000E+00    3.001250
  2.455  0.90058239E-01  0.81104864E-02  0.00000000E+00    3.013513
  2.460  0.89865097E-01  0.80757356E-02  0.00000000E+00    3.025800
  2.465  0.89683327E-01  0.80430991E-02  0.00000000E+00    3.038112
  2.470  0.89512960E-01  0.80125700E-02  0.00000000E+00    3.050450
  2.475  0.89354031E-01  0.79841428E-02  0.00000000E+00    3.062813
  2.480  0.89206574E-01  0.79578128E-02  0.00000000E+00    3.075200
  2.485  0.89070625E-01  0.79335763E-02  0.00000000E+00    3.087612
  2.490  0.88946223E-01  0.79114306E-02  0.00000000E+00    3.100050
  2.495  0.88833406E-01  0.78913741E-02  0.00000000E+00    3.112513
  2.500  0.88732216E-01  0.78734061E-02  0.00000000E+00    3.125000
  2.505  0.88642693E-01  0.78575271E-02  0.00000000E+00    3.137512
  2.510  0.88564883E-01  0.78437385E-02  0.00000000E+00    3.150050
  2.515  0.88498830E-01  0.78320428E-02  0.00000000E+00    3.162613
  2.520  0.88444580E-01  0.78224438E-02  0.00000000E+00    3.175200
  2.525  0.88402184E-01  0.78149461E-02  0.00000000E+00    3.187812
  2.530  0.88371690E-01  0.78095555E-02  0.00000000E+00    3.200450
  2.535  0.88353150E-01  0.78062791E-02  0.00000000E+00    3.213113
  2.540  0.88346618E-01  0.78051248E-02  0.00000000E+00    3.225800
  2.545  0.88352148E-01  0.78061021E-02  0.00000000E+00    3.238512
  2.550  0.88369799E-01  0.78092213E-02  0.00000000E+00    3.251250
  2.555  0.88399627E-01  0.78144941E-02  0.00000000E+00    3.264013
  2.560  0.88441695E-01  0.78219335E-02  0.00000000E+00    3.276800
  2.565  0.88496064E-01  0.78315534E-02  0.00000000E+00    3.289613
  2.570  0.88562799E-01  0.78433694E-02  0.00000000E+00    3.302450
  2.575  0.88641966E-01  0.78573981E-02  0.00000000E+00    3.315313
  2.580  0.88733632E-01  0.78736575E-02  0.00000000E+00    3.328200
  2.585  0.88837869E-01  0.78921669E-02  0.00000000E+00    3.341112
  2.590  0.88954747E-01  0.79129471E-02  0.00000000E+00    3.354050
  2.595  0.89084342E-01  0.79360201E-02  0.00000000E+00    3.367013
  2.600  0.89226730E-01  0.79614093E-02  0.00000000E+00    3.380000
  2.605  0.89381988E-01  0.79891398E-02  0.00000000E+00    3.393012
  2.610  0.89550198E-01  0.80192380E-02  0.00000000E+00    3.406050
  2.615  0.89731443E-01  0.80517318E-02  0.00000000E+00    3.419113
  2.620  0.89925806E-01  0.80866506E-02  0.00000000E+00    3.432200
  2.625  0.90133376E-01  0.81240255E-02  0.00000000E+00    3.445313
  2.630  0.90354242E-01  0.81638890E-02  0.00000000E+00    3.458450
  2.635  0.90588496E-01  0.82062756E-02  0.00000000E+00    3.471613
  2.640  0.90836232E-01  0.82512211E-02  0.00000000E+00    3.484800
  2.645  0.91097548E-01  0.82987632E-02  0.00000000E+00    3.498013
  2.650  0.91372542E-01  0.83489414E-02  0.00000000E+00    3.511250
  2.655  0.91661316E-01  0.84017968E-02  0.00000000E+00    3.524513
  2.660  0.91963974E-01  0.84573726E-02  0.00000000E+00    3.537800
  2.665  0.92280624E-01  0.85157136E-02  0.00000000E+00    3.551112
  2.670  0.92611375E-01  0.85768668E-02  0.00000000E+00    3.564450
  2.675  0.92956339E-01  0.86408810E-02  0.00000000E+00    3.577813
  2.680  0.93315632E-01  0.87078071E-02  0.00000000E+00    3.591200
  2.685  0.93689370E-01  0.87776981E-02  0.00000000E+00    3.604612
  2.690  0.94077676E-01  0.88506091E-02  0.00000000E+00    3.618050
  2.695  0.94480672E-01  0.89265973E-02  0.00000000E+00    3.631512
  2.700  0.94898485E-01  0.90057224E-02  0.00000000E+00    3.645000
  2.705  0.95331244E-01  0.90880461E-02  0.00000000E+00    3.658513
  2.710  0.95779083E-01  0.91736327E-02  0.00000000E+00    3.672050
  2.715  0.96242136E-01  0.92625488E-02  0.00000000E+00    3.685612
  2.720  0.96720543E-01  0.93548635E-02  0.00000000E+00    3.699200
  2.725  0.97214446E-01  0.94506485E-02  0.00000000E+00    3.712813
  2.730  0.97723989E-01  0.95499780E-02  0.00000000E+00    3.726450
  2.735  0.98249322E-01  0.96529293E-02  0.00000000E+00    3.740112
  2.740  0.98790596E-01  0.97595819E-02  0.00000000E+00    3.753800
  2.745  0.99347968E-01  0.98700187E-02  0.00000000E+00    3.767513
  2.750  0.99921595E-01  0.99843252E-02  0.00000000E+00    3.781250
  2.755  0.10051164E+00  0.10102590E-01  0.00000000E+00    3.795012
  2.760  0.10111827E+00  0.10224905E-01  0.00000000E+00    3.808800
  2.765  0.10174166E+00  0.10351364E-01  0.00000000E+00    3.822613
  2.770  0.10238197E+00  0.10482067E-01  0.00000000E+00    3.836450
  2.775  0.10303938E+00  0.10617115E-01  0.00000000E+00    3.850312
  2.780  0.10371409E+00  0.10756612E-01  0.00000000E+00    3.864200
  2.785  0.10440626E+00  0.10900668E-01  0.00000000E+00    3.878113
  2.790  0.10511610E+00  0.11049395E-01  0.00000000E+00    3.892050
  2.795  0.10584379E+00  0.11202908E-01  0.00000000E+00    3.906012
  2.800  0.10658953E+00  0.11361329E-01  0.00000000E+00    3.920000
  2.805  0.10735353E+00  0.11524780E-01  0.00000000E+00    3.934013
  2.810  0.10813599E+00  0.11693391E-01  0.00000000E+00    3.948050
  2.815  0.10893711E+00  0.11867294E-01  0.00000000E+00    3.962112
  2.820  0.10975712E+00  0.12046626E-01  0.00000000E+00    3.976200
  2.825  0.11059624E+00  0.12231527E-01  0.00000000E+00    3.990313
  2.830  0.11145468E+00  0.12422145E-01  0.00000000E+00    4.004450
  2.835  0.11233268E+00  0.12618631E-01  0.00000000E+00    4.018612
  2.840  0.11323047E+00  0.12821139E-01  0.00000000E+00    4.032800
  2.845  0.11414829E+00  0.13029832E-01  0.00000000E+00    4.047013
  2.850  0.11508638E+00  0.13244876E-01  0.00000000E+00    4.061250
  2.855  0.11604500E+00  0.13466441E-01  0.00000000E+00    4.075513
  2.860  0.11702439E+00  0.13694707E-01  0.00000000E+00    4.089800
  2.865  0.11802481E+00  0.13929856E-01  0.00000000E+00    4.104113
  2.870  0.11904653E+00  0.14172077E-01  0.00000000E+00    4.118450
  2.875  0.12008982E+00  0.14421565E-01  0.00000000E+00    4.132813
  2.880  0.12115495E+00  0.14678523E-01  0.00000000E+00    4.147200
  2.885  0.12224221E+00  0.14943158E-01  0.00000000E+00    4.161613
  2.890  0.12335188E+00  0.15215686E-01  0.00000000E+00    4.176050
  2.895  0.12448425E+00  0.15496329E-01  0.00000000E+00    4.190512
  2.900  0.12563962E+00  0.15785315E-01  0.00000000E+00    4.205000
  2.905  0.12681830E+00  0.16082882E-01  0.00000000E+00    4.219513
  2.910  0.12802060E+00  0.16389273E-01  0.00000000E+00    4.234050
  2.915  0.12924683E+00  0.16704742E-01  0.00000000E+00    4.248613
  2.920  0.13049731E+00  0.17029549E-01  0.00000000E+00    4.263200
  2.925  0.13177239E+00  0.17363962E-01  0.00000000E+00    4.277813
  2.930  0.13307238E+00  0.17708259E-01  0.00000000E+00    4.292450
  2.935  0.13439765E+00  0.18062728E-01  0.00000000E+00    4.307113
  2.940  0.13574853E+00  0.18427663E-01  0.00000000E+00    4.321800
  2.945  0.13712538E+00  0.18803371E-01  0.00000000E+00    4.336512
  2.950  0.13852858E+00  0.19190167E-01  0.00000000E+00    4.351250
  2.955  0.13995848E+00  0.19588376E-01  0.00000000E+00    4.366013
  2.960  0.14141547E+00  0.19998336E-01  0.00000000E+00    4.380800
  2.965  0.14289994E+00  0.20420393E-01  0.00000000E+00    4.395612
  2.970  0.14441228E+00  0.20854906E-01  0.00000000E+00    4.410450
  2.975  0.14595289E+00  0.21302246E-01  0.00000000E+00    4.425313
  2.980  0.14752218E+00  0.21762794E-01  0.00000000E+00    4.440200
  2.985  0.14912057E+00  0.22236945E-01  0.00000000E+00    4.455112
  2.990  0.15074849E+00  0.22725107E-01  0.00000000E+00    4.470050
  2.995  0.15240637E+00  0.23227702E-01  0.00000000E+00    4.485013
  3.000  0.15409466E+00  0.23745163E-01  0.00000000E+00    4.500000
  3.005  0.15581380E+00  0.24277940E-01  0.00000000E+00    4.515013
  3.010  0.15756426E+00  0.24826497E-01  0.00000000E+00    4.530050
  3.015  0.15934651E+00  0.25391311E-01  0.00000000E+00    4.545113
  3.020  0.16116103E+00  0.25972878E-01  0.00000000E+00    4.560200
  3.025  0.16300831E+00  0.26571709E-01  0.00000000E+00    4.575312
  3.030  0.16488884E+00  0.27188330E-01  0.00000000E+00    4.590450
  3.035  0.16680314E+00  0.27823287E-01  0.00000000E+00    4.605613
  3.040  0.16875172E+00  0.28477143E-01  0.00000000E+00    4.620800
  3.045  0.17073511E+00  0.29150479E-01  0.00000000E+00    4.636012
  3.050  0.17275386E+00  0.29843895E-01  0.00000000E+00    4.651250
  3.055  0.17480850E+00  0.30558012E-01  0.00000000E+00    4.666513
  3.060  0.17689961E+00  0.31293470E-01  0.00000000E+00    4.681800
  3.065  0.17902774E+00  0.32050933E-01  0.00000000E+00    4.697113
  3.070  0.18119349E+00  0.32831082E-01  0.00000000E+00    4.712450
  3.075  0.18339745E+00  0.33634626E-01  0.00000000E+00    4.727813
  3.080  0.18564023E+00  0.34462295E-01  0.00000000E+00    4.743200
  3.085  0.18792244E+00  0.35314842E-01  0.00000000E+00    4.758612
  3.090  0.19024470E+00  0.36193047E-01  0.00000000E+00    4.774050
  3.095  0.19260768E+00  0.37097716E-01  0.00000000E+00    4.789513
  3.100  0.19501200E+00  0.38029682E-01  0.00000000E+00    4.805000
  3.105  0.19745836E+00  0.38989803E-01  0.00000000E+00    4.820512
  3.110  0.19994742E+00  0.39978970E-01  0.00000000E+00    4.836050
  3.115  0.20247988E+00  0.40998100E-01  0.00000000E+00    4.851613
  3.120  0.20505644E+00  0.42048144E-01  0.00000000E+00    4.867200
  3.125  0.20767783E+00  0.43130083E-01  0.00000000E+00    4.882813
  3.130  0.21034479E+00  0.44244930E-01  0.00000000E+00    4.898450
  3.135  0.21305806E+00  0.45393735E-01  0.00000000E+00    4.914113
  3.140  0.21581840E+00  0.46577582E-01  0.00000000E+00    4.929800
  3.145  0.21862660E+00  0.47797590E-01  0.00000000E+00    4.945513
  3.150  0.22148345E+00  0.49054918E-01  0.00000000E+00    4.961250
  3.155  0.22438976E+00  0.50350763E-01  0.00000000E+00    4.977013
  3.160  0.22734635E+00  0.51686364E-01  0.00000000E+00    4.992800
  3.165  0.23035408E+00  0.53063000E-01  0.00000000E+00    5.008612
  3.170  0.23341378E+00  0.54481995E-01  0.00000000E+00    5.024450
  3.175  0.23652636E+00  0.55944717E-01  0.00000000E+00    5.040313
  3.180  0.23969268E+00  0.57452582E-01  0.00000000E+00    5.056200
  3.185  0.24291367E+00  0.59007052E-01  0.00000000E+00    5.072113
  3.190  0.24619025E+00  0.60609641E-01  0.00000000E+00    5.088050
  3.195  0.24952337E+00  0.62261914E-01  0.00000000E+00    5.104013
  3.200  0.25291400E+00  0.63965490E-01  0.00000000E+00    5.120000
  3.205  0.25636311E+00  0.65722042E-01  0.00000000E+00    5.136013
  3.210  0.25987170E+00  0.67533303E-01  0.00000000E+00    5.152050
  3.215  0.26344081E+00  0.69401063E-01  0.00000000E+00    5.168112
  3.220  0.26707148E+00  0.71327175E-01  0.00000000E+00    5.184200
  3.225  0.27076476E+00  0.73313556E-01  0.00000000E+00    5.200312
  3.230  0.27452175E+00  0.75362189E-01  0.00000000E+00    5.216450
  3.235  0.27834354E+00  0.77475125E-01  0.00000000E+00    5.232612
  3.240  0.28223126E+00  0.79654485E-01  0.00000000E+00    5.248800
  3.245  0.28618607E+00  0.81902467E-01  0.00000000E+00    5.265013
  3.250  0.29020914E+00  0.84221342E-01  0.00000000E+00    5.281250
  3.255  0.29430165E+00  0.86613462E-01  0.00000000E+00    5.297512
  3.260  0.29846483E+00  0.89081258E-01  0.00000000E+00    5.313800
  3.265  0.30269993E+00  0.91627249E-01  0.00000000E+00    5.330113
  3.270  0.30700821E+00  0.94254039E-01  0.00000000E+00    5.346450
  3.275  0.31139096E+00  0.96964327E-01  0.00000000E+00    5.362812
  3.280  0.31584949E+00  0.99760902E-01  0.00000000E+00    5.379200
  3.285  0.32038516E+00  0.10264665E+00  0.00000000E+00    5.395613
  3.290  0.32499934E+00  0.10562457E+00  0.00000000E+00    5.412050
  3.295  0.32969342E+00  0.10869775E+00  0.00000000E+00    5.428513
  3.300  0.33446882E+00  0.11186939E+00  0.00000000E+00    5.445000
  3.305  0.33932701E+00  0.11514282E+00  0.00000000E+00    5.461513
  3.310  0.34426945E+00  0.11852146E+00  0.00000000E+00    5.478050
  3.315  0.34929768E+00  0.12200887E+00  0.00000000E+00    5.494612
  3.320  0.35441322E+00  0.12560873E+00  0.00000000E+00    5.511200
  3.325  0.35961765E+00  0.12932486E+00  0.00000000E+00    5.527813
  3.330  0.36491258E+00  0.13316119E+00  0.00000000E+00    5.544450
  3.335  0.37029964E+00  0.13712182E+00  0.00000000E+00    5.561113
  3.340  0.37578049E+00  0.14121098E+00  0.00000000E+00    5.577800
  3.345  0.38135685E+00  0.14543305E+00  0.00000000E+00    5.594513
  3.350  0.38703045E+00  0.14979257E+00  0.00000000E+00    5.611250
  3.355  0.39280305E+00  0.15429423E+00  0.00000000E+00    5.628012
  3.360  0.39867646E+00  0.15894292E+00  0.00000000E+00    5.644800
  3.365  0.40465253E+00  0.16374367E+00  0.00000000E+00    5.661613
  3.370  0.41073313E+00  0.16870171E+00  0.00000000E+00    5.678450
  3.375  0.41692019E+00  0.17382244E+00  0.00000000E+00    5.695313
  3.380  0.42321565E+00  0.17911148E+00  0.00000000E+00    5.712200
  3.385  0.42962151E+00  0.18457464E+00  0.00000000E+00    5.729113
  3.390  0.43613980E+00  0.19021793E+00  0.00000000E+00    5.746050
  3.395  0.44277261E+00  0.19604758E+00  0.00000000E+00    5.763013
  3.400  0.44952204E+00  0.20207006E+00  0.00000000E+00    5.780000
  3.405  0.45639025E+00  0.20829206E+00  0.00000000E+00    5.797013
  3.410  0.46337946E+00  0.21472052E+00  0.00000000E+00    5.814050
  3.415  0.47049190E+00  0.22136263E+00  0.00000000E+00    5.831112
  3.420  0.47772988E+00  0.22822584E+00  0.00000000E+00    5.848200
  3.425  0.48509572E+00  0.23531786E+00  0.00000000E+00    5.865313
  3.430  0.49259182E+00  0.24264670E+00  0.00000000E+00    5.882450
  3.435  0.50022061E+00  0.25022065E+00  0.00000000E+00    5.899612
  3.440  0.50798457E+00  0.25804832E+00  0.00000000E+00    5.916800
  3.445  0.51588624E+00  0.26613862E+00  0.00000000E+00    5.934013
  3.450  0.52392821E+00  0.27450077E+00  0.00000000E+00    5.951250
  3.455  0.53211311E+00  0.28314437E+00  0.00000000E+00    5.968513
  3.460  0.54044364E+00  0.29207933E+00  0.00000000E+00    5.985800
  3.465  0.54892255E+00  0.30131596E+00  0.00000000E+00    6.003112
  3.470  0.55755263E+00  0.31086493E+00  0.00000000E+00    6.020450
  3.475  0.56633674E+00  0.32073730E+00  0.00000000E+00    6.037813
  3.480  0.57527781E+00  0.33094456E+00  0.00000000E+00    6.055200
  3.485  0.58437881E+00  0.34149860E+00  0.00000000E+00    6.072612
  3.490  0.59364279E+00  0.35241176E+00  0.00000000E+00    6.090050
  3.495  0.60307284E+00  0.36369685E+00  0.00000000E+00    6.107513
  3.500  0.61267212E+00  0.37536713E+00  0.00000000E+00    6.125000
  3.505  0.62244388E+00  0.38743638E+00  0.00000000E+00    6.142512
  3.510  0.63239139E+00  0.39991888E+00  0.00000000E+00    6.160050
  3.515  0.64251804E+00  0.41282943E+00  0.00000000E+00    6.177613
  3.520  0.65282724E+00  0.42618340E+00  0.00000000E+00    6.195200
  3.525  0.66332250E+00  0.43999674E+00  0.00000000E+00    6.212813
  3.530  0.67400740E+00  0.45428598E+00  0.00000000E+00    6.230450
  3.535  0.68488559E+00  0.46906828E+00  0.00000000E+00    6.248113
  3.540  0.69596079E+00  0.48436143E+00  0.00000000E+00    6.265800
  3.545  0.70723681E+00  0.50018390E+00  0.00000000E+00    6.283512
  3.550  0.71871751E+00  0.51655486E+00  0.00000000E+00    6.301250
  3.555  0.73040687E+00  0.53349419E+00  0.00000000E+00    6.319013
  3.560  0.74230892E+00  0.55102253E+00  0.00000000E+00    6.336800
  3.565  0.75442779E+00  0.56916129E+00  0.00000000E+00    6.354612
  3.570  0.76676770E+00  0.58793270E+00  0.00000000E+00    6.372450
  3.575  0.77933294E+00  0.60735983E+00  0.00000000E+00    6.390313
  3.580  0.79212790E+00  0.62746660E+00  0.00000000E+00    6.408200
  3.585  0.80515705E+00  0.64827788E+00  0.00000000E+00    6.426112
  3.590  0.81842499E+00  0.66981946E+00  0.00000000E+00    6.444050
  3.595  0.83193636E+00  0.69211811E+00  0.00000000E+00    6.462013
  3.600  0.84569595E+00  0.71520164E+00  0.00000000E+00    6.480000
  3.605  0.85970861E+00  0.73909889E+00  0.00000000E+00    6.498012
  3.610  0.87397931E+00  0.76383983E+00  0.00000000E+00    6.516050
  3.615  0.88851312E+00  0.78945557E+00  0.00000000E+00    6.534113
  3.620  0.90331523E+00  0.81597840E+00  0.00000000E+00    6.552200
  3.625  0.91839091E+00  0.84344187E+00  0.00000000E+00    6.570313
  3.630  0.93374557E+00  0.87188079E+00  0.00000000E+00    6.588450
  3.635  0.94938472E+00  0.90133134E+00  0.00000000E+00    6.606613
  3.640  0.96531398E+00  0.93183108E+00  0.00000000E+00    6.624800
  3.645  0.98153910E+00  0.96341900E+00  0.00000000E+00    6.643013
  3.650  0.99806594E+00  0.99613562E+00  0.00000000E+00    6.661250
  3.655  0.10149005E+01  0.10300230E+01  0.00000000E+00    6.679513
  3.660  0.10320489E+01  0.10651249E+01  0.00000000E+00    6.697800
  3.665  0.10495174E+01  0.11014867E+01  0.00000000E+00    6.716113
  3.670  0.10673123E+01  0.11391555E+01  0.00000000E+00    6.734450
  3.675  0.10854402E+01  0.11781804E+01  0.00000000E+00    6.752813
  3.680  0.11039077E+01  0.12186123E+01  0.00000000E+00    6.771200
  3.685  0.11227217E+01  0.12605040E+01  0.00000000E+00    6.789613
  3.690  0.11418890E+01  0.13039104E+01  0.00000000E+00    6.808050
  3.695  0.11614167E+01  0.13488888E+01  0.00000000E+00    6.826513
  3.700  0.11813121E+01  0.13954984E+01  0.00000000E+00    6.845000
  3.705  0.12015826E+01  0.14438008E+01  0.00000000E+00    6.863513
  3.710  0.12222357E+01  0.14938602E+01  0.00000000E+00    6.882050
  3.715  0.12432791E+01  0.15457430E+01  0.00000000E+00    6.900612
  3.720  0.12647208E+01  0.15995186E+01  0.00000000E+00    6.919200
  3.725  0.12865686E+01  0.16552588E+01  0.00000000E+00    6.937813
  3.730  0.13088309E+01  0.17130384E+01  0.00000000E+00    6.956450
  3.735  0.13315161E+01  0.17729351E+01  0.00000000E+00    6.975112
  3.740  0.13546327E+01  0.18350297E+01  0.00000000E+00    6.993800
  3.745  0.13781894E+01  0.18994061E+01  0.00000000E+00    7.012513
  3.750  0.14021953E+01  0.19661517E+01  0.00000000E+00    7.031250
  3.755  0.14266595E+01  0.20353572E+01  0.00000000E+00    7.050012
  3.760  0.14515912E+01  0.21071169E+01  0.00000000E+00    7.068800
  3.765  0.14770000E+01  0.21815290E+01  0.00000000E+00    7.087613
  3.770  0.15028957E+01  0.22586955E+01  0.00000000E+00    7.106450
  3.775  0.15292882E+01  0.23387225E+01  0.00000000E+00    7.125312
  3.780  0.15561878E+01  0.24217203E+01  0.00000000E+00    7.144200
  3.785  0.15836046E+01  0.25078036E+01  0.00000000E+00    7.163113
  3.790  0.16115495E+01  0.25970917E+01  0.00000000E+00    7.182050
  3.795  0.16400332E+01  0.26897088E+01  0.00000000E+00    7.201013
  3.800  0.16690668E+01  0.27857838E+01  0.00000000E+00    7.220000
  3.805  0.16986616E+01  0.28854511E+01  0.00000000E+00    7.239013
  3.810  0.17288292E+01  0.29888503E+01  0.00000000E+00    7.258050
  3.815  0.17595814E+01  0.30961266E+01  0.00000000E+00    7.277112
  3.820  0.17909303E+01  0.32074313E+01  0.00000000E+00    7.296200
  3.825  0.18228882E+01  0.33229214E+01  0.00000000E+00    7.315313
  3.830  0.18554677E+01  0.34427606E+01  0.00000000E+00    7.334450
  3.835  0.18886818E+01  0.35671190E+01  0.00000000E+00    7.353612
  3.840  0.19225436E+01  0.36961738E+01  0.00000000E+00    7.372800
  3.845  0.19570665E+01  0.38301092E+01  0.00000000E+00    7.392013
  3.850  0.19922643E+01  0.39691169E+01  0.00000000E+00    7.411250
  3.855  0.20281510E+01  0.41133966E+01  0.00000000E+00    7.430512
  3.860  0.20647411E+01  0.42631557E+01  0.00000000E+00    7.449800
  3.865  0.21020491E+01  0.44186105E+01  0.00000000E+00    7.469113
  3.870  0.21400902E+01  0.45799860E+01  0.00000000E+00    7.488450
  3.875  0.21788796E+01  0.47475161E+01  0.00000000E+00    7.507813
  3.880  0.22184329E+01  0.49214447E+01  0.00000000E+00    7.527200
  3.885  0.22587663E+01  0.51020254E+01  0.00000000E+00    7.546613
  3.890  0.22998962E+01  0.52895223E+01  0.00000000E+00    7.566050
  3.895  0.23418391E+01  0.54842103E+01  0.00000000E+00    7.585513
  3.900  0.23846123E+01  0.56863757E+01  0.00000000E+00    7.605000
  3.905  0.24282332E+01  0.58963164E+01  0.00000000E+00    7.624513
  3.910  0.24727197E+01  0.61143427E+01  0.00000000E+00    7.644050
  3.915  0.25180901E+01  0.63407777E+01  0.00000000E+00    7.663613
  3.920  0.25643630E+01  0.65759578E+01  0.00000000E+00    7.683200
  3.925  0.26115577E+01  0.68202334E+01  0.00000000E+00    7.702813
  3.930  0.26596935E+01  0.70739693E+01  0.00000000E+00    7.722450
  3.935  0.27087904E+01  0.73375454E+01  0.00000000E+00    7.742113
  3.940  0.27588689E+01  0.76113574E+01  0.00000000E+00    7.761800
  3.945  0.28099498E+01  0.78958176E+01  0.00000000E+00    7.781513
  3.950  0.28620544E+01  0.81913553E+01  0.00000000E+00    7.801250
  3.955  0.29152045E+01  0.84984175E+01  0.00000000E+00    7.821013
  3.960  0.29694226E+01  0.88174703E+01  0.00000000E+00    7.840800
  3.965  0.30247312E+01  0.91489989E+01  0.00000000E+00    7.860613
  3.970  0.30811538E+01  0.94935088E+01  0.00000000E+00    7.880450
  3.975  0.31387142E+01  0.98515267E+01  0.00000000E+00    7.900313
  3.980  0.31974367E+01  0.10223602E+02  0.00000000E+00    7.920200
  3.985  0.32573464E+01  0.10610305E+02  0.00000000E+00    7.940112
  3.990  0.33184685E+01  0.11012233E+02  0.00000000E+00    7.960050
  3.995  0.33808294E+01  0.11430007E+02  0.00000000E+00    7.980013
  4.000  0.34444554E+01  0.11864273E+02  0.00000000E+00    8.000000
  4.005  0.35093741E+01  0.12315706E+02  0.00000000E+00    8.020012
  4.010  0.35756131E+01  0.12785009E+02  0.00000000E+00    8.040050
  4.015  0.36432010E+01  0.13272914E+02  0.00000000E+00    8.060112
  4.020  0.37121670E+01  0.13780184E+02  0.00000000E+00    8.080200
  4.025  0.37825409E+01  0.14307616E+02  0.00000000E+00    8.100313
  4.030  0.38543532E+01  0.14856038E+02  0.00000000E+00    8.120450
  4.035  0.39276350E+01  0.15426316E+02  0.00000000E+00    8.140613
  4.040  0.40024182E+01  0.16019352E+02  0.00000000E+00    8.160800
  4.045  0.40787356E+01  0.16636084E+02  0.00000000E+00    8.181012
  4.050  0.41566204E+01  0.17277493E+02  0.00000000E+00    8.201250
  4.055  0.42361068E+01  0.17944601E+02  0.00000000E+00    8.221512
  4.060  0.43172297E+01  0.18638472E+02  0.00000000E+00    8.241800
  4.065  0.44000249E+01  0.19360219E+02  0.00000000E+00    8.262113
  4.070  0.44845288E+01  0.20110999E+02  0.00000000E+00    8.282450
  4.075  0.45707789E+01  0.20892020E+02  0.00000000E+00    8.302812
  4.080  0.46588134E+01  0.21704542E+02  0.00000000E+00    8.323200
  4.085  0.47486713E+01  0.22549880E+02  0.00000000E+00    8.343612
  4.090  0.48403929E+01  0.23429403E+02  0.00000000E+00    8.364050
  4.095  0.49340188E+01  0.24344542E+02  0.00000000E+00    8.384512
  4.100  0.50295911E+01  0.25296787E+02  0.00000000E+00    8.405000
  4.105  0.51271527E+01  0.26287695E+02  0.00000000E+00    8.425513
  4.110  0.52267472E+01  0.27318887E+02  0.00000000E+00    8.446050
  4.115  0.53284197E+01  0.28392057E+02  0.00000000E+00    8.466613
  4.120  0.54322160E+01  0.29508971E+02  0.00000000E+00    8.487200
  4.125  0.55381831E+01  0.30671472E+02  0.00000000E+00    8.507813
  4.130  0.56463689E+01  0.31881482E+02  0.00000000E+00    8.528450
  4.135  0.57568228E+01  0.33141009E+02  0.00000000E+00    8.549112
  4.140  0.58695950E+01  0.34452145E+02  0.00000000E+00    8.569800
  4.145  0.59847369E+01  0.35817076E+02  0.00000000E+00    8.590513
  4.150  0.61023014E+01  0.37238082E+02  0.00000000E+00    8.611250
  4.155  0.62223422E+01  0.38717542E+02  0.00000000E+00    8.632013
  4.160  0.63449146E+01  0.40257941E+02  0.00000000E+00    8.652800
  4.165  0.64700750E+01  0.41861870E+02  0.00000000E+00    8.673613
  4.170  0.65978812E+01  0.43532036E+02  0.00000000E+00    8.694450
  4.175  0.67283924E+01  0.45271264E+02  0.00000000E+00    8.715312
  4.180  0.68616690E+01  0.47082502E+02  0.00000000E+00    8.736200
  4.185  0.69977731E+01  0.48968828E+02  0.00000000E+00    8.757113
  4.190  0.71367680E+01  0.50933457E+02  0.00000000E+00    8.778050
  4.195  0.72787186E+01  0.52979744E+02  0.00000000E+00    8.799013
  4.200  0.74236913E+01  0.55111193E+02  0.00000000E+00    8.820000
  4.205  0.75717542E+01  0.57331461E+02  0.00000000E+00    8.841012
  4.210  0.77229767E+01  0.59644369E+02  0.00000000E+00    8.862050
  4.215  0.78774302E+01  0.62053906E+02  0.00000000E+00    8.883112
  4.220  0.80351875E+01  0.64564238E+02  0.00000000E+00    8.904200
  4.225  0.81963232E+01  0.67179715E+02  0.00000000E+00    8.925312
  4.230  0.83609139E+01  0.69904881E+02  0.00000000E+00    8.946450
  4.235  0.85290377E+01  0.72744483E+02  0.00000000E+00    8.967613
  4.240  0.87007746E+01  0.75703478E+02  0.00000000E+00    8.988800
  4.245  0.88762066E+01  0.78787044E+02  0.00000000E+00    9.010013
  4.250  0.90554177E+01  0.82000590E+02  0.00000000E+00    9.031250
  4.255  0.92384938E+01  0.85349767E+02  0.00000000E+00    9.052512
  4.260  0.94255227E+01  0.88840479E+02  0.00000000E+00    9.073800
  4.265  0.96165947E+01  0.92478894E+02  0.00000000E+00    9.095112
